id|region|nsuId
010078800E8F0000|US|70030000007703
010042100E8B0000|US|70030000007142
0100671010694000|US|70030000010107
01005540111AC000|US|70030000010365
010096000EB10000|US|70030000007382
0100A330107FA000|US|70030000010163
0100D3D00EF34000|US|70030000008121
010015C00D524000|US|70030000008241
01007D500F724000|US|70030000008872
0100CCA010342000|US|70030000010363
